uid,sen_ratio,label
5d63b4c34285a7c331893950,0.0,12
5d648ede7d7dbe4bc485f4f8,0.0,1
5d63962a4285a7c331850ae9,0.0002244668911335578,57
5d648f927d7dbe4bc487f39a,0.0,-1
5d6361b74285a7c33177b334,0.0,14
5d648f3e7d7dbe4bc48704d3,0.0,-1
5d648f307d7dbe4bc486df14,0.0,19
5d648eac7d7dbe4bc485629d,0.0,1
5d64902f7d7dbe4bc48999fc,0.0004489337822671156,45
5d648ee27d7dbe4bc485ff6a,0.0004489337822671156,-1
5d648f1c7d7dbe4bc486a373,0.001122334455667789,1
5d63628d4285a7c3317860c1,0.0,1
5d648e337d7dbe4bc483f87f,0.0008978675645342312,-1
5d6367e74285a7c3317ad51a,0.0,1
5d648eb17d7dbe4bc4856c48,0.0,1
5d6376d94285a7c3317e5b34,0.006734006734006734,-1
5d637d974285a7c331804125,0.0004489337822671156,58
5d648d017d7dbe4bc47fd105,0.0013468013468013469,-1
5d648f947d7dbe4bc487f973,0.0,1
5d63732e4285a7c3317d7969,0.0,1
5d63a0814285a7c331865a07,0.0004489337822671156,-1
5d648e177d7dbe4bc483a8a6,0.001122334455667789,-1
5d648e077d7dbe4bc4837165,0.0,52
5d6373f24285a7c3317d8f6c,0.0006734006734006734,-1
5d6490717d7dbe4bc48a7438,0.0,1
5d648cf87d7dbe4bc47fb4fb,0.0015712682379349046,1
5d63d20b4285a7c3318b9f29,0.001122334455667789,-1
5d648d847d7dbe4bc4819d1a,0.0013468013468013469,1
5d648ff17d7dbe4bc488fa15,0.0006734006734006734,4
5d6397c74285a7c33185408a,0.0038159371492704824,19
5d648dd87d7dbe4bc482cd24,0.0,-1
5d637e8c4285a7c33180a8b6,0.0004489337822671156,-1
5d63b4564285a7c331892f94,0.0,1
5d648ff07d7dbe4bc488f7c0,0.0,-1
5d648ce97d7dbe4bc47f6aea,0.0,1
5d648f1a7d7dbe4bc48699ee,0.0,-1
5d648ef47d7dbe4bc486336c,0.0,10
5d648e027d7dbe4bc4836190,0.0,12
5d648f207d7dbe4bc486aecd,0.0,-1
5d648f617d7dbe4bc4876c21,0.0,0
5d636ffb4285a7c3317d2673,0.0,1
5d648ea37d7dbe4bc4854ab0,0.0,1
5d639a984285a7c331859bef,0.0,-1
5d639ea44285a7c33186342b,0.0,1
5d6490867d7dbe4bc48ab011,0.0,1
5d648fbb7d7dbe4bc4886f23,0.0049382716049382715,-1
5d648eb97d7dbe4bc48587a0,0.009652076318742986,-1
5d648d3b7d7dbe4bc4809f40,0.0,1
5d648d4c7d7dbe4bc480e286,0.0,1
5d6371dc4285a7c3317d6cc9,0.0,-1
5d648f217d7dbe4bc486b158,0.0002244668911335578,1
5d648d627d7dbe4bc4812bbe,0.0051627384960718295,44
5d648ca57d7dbe4bc47e6dac,0.0,1
5d63bc684285a7c33189ff34,0.0013468013468013469,19
5d648e307d7dbe4bc483f0f1,0.0,1
5d648ccb7d7dbe4bc47efc0a,0.0,1
5d648caf7d7dbe4bc47e92e3,0.0,10
5d63a6c74285a7c3318759e1,0.0,1
5d6372914285a7c3317d7257,0.0,1
5d6490747d7dbe4bc48a7b5c,0.0,1
5d648c727d7dbe4bc47d95c5,0.0,1
5d648ce97d7dbe4bc47f6afe,0.0002244668911335578,-1
5d6365324285a7c33179840c,0.04152637485970819,-1
5d648c6b7d7dbe4bc47d7b81,0.0026936026936026937,-1
5d648e9b7d7dbe4bc4853466,0.0002244668911335578,45
5d648ec17d7dbe4bc4859f08,0.0,-1
5d648dd87d7dbe4bc482cd66,0.0,1
5d648cfb7d7dbe4bc47fbb8a,0.0,1
5d63c8cc4285a7c3318acbaf,0.0,-1
5d638fa24285a7c3318404a2,0.0,-1
5d648ddd7d7dbe4bc482e8b4,0.0051627384960718295,1
5d648ccd7d7dbe4bc47f00f6,0.0,12
5d638dc44285a7c331838a9b,0.0,1
5d638ba04285a7c331833df8,0.02356902356902357,-1
5d648f507d7dbe4bc48734b8,0.0,1
5d648fc17d7dbe4bc4887f83,0.0,-1
5d648e317d7dbe4bc483f41b,0.0004489337822671156,23
5d648e9b7d7dbe4bc4853567,0.0,1
5d648fdc7d7dbe4bc488c62a,0.024242424242424242,-1
5d6490697d7dbe4bc48a60fb,0.0,1
5d648f457d7dbe4bc4871aa4,0.0,12
5d75152add07cce828f8761b,0.038159371492704826,2
5d648f5f7d7dbe4bc48766c3,0.0002244668911335578,1
5d648d2b7d7dbe4bc48065cb,0.0,1
5d63785f4285a7c3317eefcc,0.0,1
5d63a1c54285a7c3318682ef,0.07317620650953985,1
5d648d5c7d7dbe4bc4811603,0.0,1
5d648f0a7d7dbe4bc4866e6c,0.0,1
5d648f827d7dbe4bc487cac5,0.0,-1
5d63a0ca4285a7c331866653,0.02962962962962963,50
5d648d757d7dbe4bc4816edd,0.002244668911335578,19
5d63bd324285a7c3318a0cd0,0.0002244668911335578,-1
5d648f897d7dbe4bc487dedd,0.0015712682379349046,-1
5d63840d4285a7c33181f2e1,0.0,0
5d6490237d7dbe4bc4897ec0,0.0002244668911335578,1
5d6364494285a7c331795639,0.023120089786756455,-1
5d6397504285a7c33185283c,0.0,1
5d75152add07cce828f8759c,0.10953984287317621,2
5d648ecf7d7dbe4bc485c72f,0.0,-1
5d636bea4285a7c3317c41a4,0.0,-1
5d6490207d7dbe4bc489789a,0.0004489337822671156,-1
5d648d0b7d7dbe4bc47ff4c2,0.03367003367003367,-1
5d648f787d7dbe4bc487b146,0.0,1
5d648e7a7d7dbe4bc484d339,0.0,-1
5d648f2e7d7dbe4bc486d853,0.0,1
5d648fb77d7dbe4bc48860b1,0.0,-1
5d63684e4285a7c3317ae6e1,0.0004489337822671156,-1
5d648f427d7dbe4bc4871232,0.0,1
5d6490997d7dbe4bc48ae1e8,0.0,4
5d648dce7d7dbe4bc482a7e8,0.0,12
5d648c7b7d7dbe4bc47dbea6,0.0015712682379349046,-1
5d648fc57d7dbe4bc4888a9f,0.0,1
5d648ea17d7dbe4bc4854640,0.0002244668911335578,-1
5d63c7724285a7c3318ab920,0.0,27
5d6364384285a7c331794de5,0.0038159371492704824,-1
5d6396254285a7c331850962,0.0,1
5d63b67a4285a7c331895786,0.00718294051627385,4
5d648e517d7dbe4bc48465e4,0.0015712682379349046,-1
5d63cc734285a7c3318b4802,0.0006734006734006734,-1
5d648e3d7d7dbe4bc4841cd9,0.0,1
5d63803c4285a7c331813bdc,0.0017957351290684624,4
5d648d3f7d7dbe4bc480b07a,0.0,1
5d63ccbc4285a7c3318b50e1,0.0,1
5d648fd37d7dbe4bc488aefa,0.0,1
5d648d327d7dbe4bc48081af,0.0004489337822671156,-1
5d648def7d7dbe4bc4832ac2,0.0,35
5d648ff57d7dbe4bc4890ab6,0.0,1
5d6490917d7dbe4bc48acf37,0.0,8
5d63afba4285a7c33188a632,0.0008978675645342312,-1
5d648fc27d7dbe4bc488802f,0.0,1
5d648f417d7dbe4bc4870e06,0.0,1
5d648fc27d7dbe4bc4888247,0.0002244668911335578,-1
5d648c6e7d7dbe4bc47d876d,0.008529741863075197,-1
5d63d6a54285a7c3318c3ab2,0.0,0
5d63b5304285a7c331894889,0.0,1
5d648ee87d7dbe4bc4860fab,0.0,1
5d636d2a4285a7c3317c8efd,0.0,48
5d63b95d4285a7c33189c6a1,0.006958473625140292,-1
5d638e654285a7c33183a464,0.001122334455667789,36
5d63b6be4285a7c3318959e8,0.0,1
5d6394844285a7c33184c21d,0.0,1
5d648cd97d7dbe4bc47f2ab6,0.0008978675645342312,1
5d648db17d7dbe4bc4824656,0.0,1
5d648cac7d7dbe4bc47e84d5,0.0,-1
5d648fbd7d7dbe4bc48873b5,0.0,-1
5d648e9b7d7dbe4bc4853425,0.0004489337822671156,-1
5d63675b4285a7c3317ac44e,0.0051627384960718295,-1
5d63751e4285a7c3317dec56,0.0008978675645342312,-1
5d648f457d7dbe4bc4871b95,0.0,1
5d648d007d7dbe4bc47fcf7f,0.0,33
5d648fee7d7dbe4bc488f363,0.0,1
5d6490537d7dbe4bc48a27b3,0.0,1
5d648f9b7d7dbe4bc4880f3f,0.0008978675645342312,19
5d6376074285a7c3317e38f9,0.004489337822671156,-1
5d6391014285a7c331843235,0.0,-1
5d648e257d7dbe4bc483d0da,0.0,-1
5d648f2e7d7dbe4bc486da8d,0.0,1
5d648fe77d7dbe4bc488e25f,0.0,-1
5d648e067d7dbe4bc4836f6d,0.0,-1
5d648edd7d7dbe4bc485f108,0.001122334455667789,1
5d648e6e7d7dbe4bc484b70d,0.0047138047138047135,42
5d63d79d4285a7c3318c470d,0.0,38
5d638edd4285a7c33183b7c1,0.0002244668911335578,48
5d648e6a7d7dbe4bc484ad7a,0.008305274971941638,-1
5d75152add07cce828f874b2,0.01818181818181818,2
5d648d0a7d7dbe4bc47ff3bb,0.0,31
5d648f827d7dbe4bc487cc45,0.0,7
5d6384074285a7c33181f18e,0.003591470258136925,-1
5d648d807d7dbe4bc4818efb,0.0002244668911335578,-1
5d6490267d7dbe4bc4898371,0.0,1
5d648ef27d7dbe4bc4862c77,0.0,27
5d6384774285a7c33182098c,0.0,-1
5d648c867d7dbe4bc47df12e,0.0,1
5d6490767d7dbe4bc48a80a3,0.0,4
5d6374404285a7c3317d9cd8,0.0,1
5d648d577d7dbe4bc4810707,0.0,1
5d648e447d7dbe4bc484356e,0.0004489337822671156,41
5d648d7e7d7dbe4bc481899b,0.0,-1
5d63d35f4285a7c3318bc11d,0.0,-1
5d648ee87d7dbe4bc4861007,0.0,11
5d648ded7d7dbe4bc4832699,0.0004489337822671156,-1
5d648c787d7dbe4bc47daee7,0.024242424242424242,1
5d6490707d7dbe4bc48a72b5,0.0,17
5d648fda7d7dbe4bc488c1e2,0.0,1
5d63bd424285a7c3318a0d54,0.0,55
5d648e787d7dbe4bc484ce78,0.0,-1
5d648ed27d7dbe4bc485d0de,0.0,1
5d648fdc7d7dbe4bc488c61c,0.0,-1
5d638d6a4285a7c3318385bf,0.0,-1
5d6384234285a7c33181f52c,0.0,-1
5d648e4e7d7dbe4bc4845a42,0.0002244668911335578,1
5d648fbe7d7dbe4bc4887685,0.0,1
5d648c897d7dbe4bc47dfc45,0.0,-1
5d6380bf4285a7c33181532b,0.002244668911335578,-1
5d648f5a7d7dbe4bc4875413,0.0,-1
5d648d3a7d7dbe4bc4809d62,0.0,1
5d648fab7d7dbe4bc4883bbf,0.0,63
5d75152add07cce828f874cf,0.07474747474747474,2
5d6490067d7dbe4bc48934ad,0.0,44
5d648f007d7dbe4bc4865344,0.0,-1
5d64900c7d7dbe4bc48942e3,0.0008978675645342312,-1
5d648f6d7d7dbe4bc4878ee3,0.0,4
5d64906d7d7dbe4bc48a6ab4,0.0,30
5d6394894285a7c33184c4d2,0.0,-1
5d648df27d7dbe4bc4833193,0.0004489337822671156,-1
5d63a9104285a7c33187bcf3,0.0008978675645342312,-1
5d638c044285a7c331834bf5,0.0002244668911335578,-1
5d63720f4285a7c3317d6e1f,0.0,1
5d648d9b7d7dbe4bc481f122,0.010774410774410775,-1
5d648eef7d7dbe4bc4862417,0.007407407407407408,-1
5d648d4e7d7dbe4bc480e7b9,0.0,-1
5d6381e74285a7c331819e49,0.0,25
5d63ae764285a7c331886559,0.0002244668911335578,12
5d648d3d7d7dbe4bc480aa03,0.0,12
5d6396cb4285a7c331851875,0.006060606060606061,7
5d648ecb7d7dbe4bc485b813,0.0,-1
5d648d557d7dbe4bc48101ee,0.0,1
5d648e187d7dbe4bc483ab90,0.0,7
5d63878a4285a7c331827bf5,0.0026936026936026937,-1
5d648f9a7d7dbe4bc4880a6a,0.0,1
5d6490997d7dbe4bc48ae1ae,0.0,26
5d648f7c7d7dbe4bc487bbbb,0.0,26
5d64905d7d7dbe4bc48a424c,0.003367003367003367,29
5d648d177d7dbe4bc4801a68,0.0006734006734006734,1
5d648e677d7dbe4bc484a6be,0.0,4
5d648dac7d7dbe4bc48233c5,0.0,37
5d648e547d7dbe4bc4846e4b,0.0,-1
5d6490967d7dbe4bc48add7b,0.0,1
5d635602ea309cc86a3e31c5,0.0002244668911335578,-1
5d6373834285a7c3317d8462,0.0,-1
5d63999d4285a7c3318573f9,0.0,1
5d648e677d7dbe4bc484a6c4,0.0004489337822671156,-1
5d648fe77d7dbe4bc488e352,0.019977553310886645,-1
5d648ce97d7dbe4bc47f6b8d,0.0002244668911335578,4
5d648e057d7dbe4bc4836dcd,0.0004489337822671156,-1
5d648f6c7d7dbe4bc4878dad,0.0006734006734006734,-1
5d637c214285a7c3317fff9d,0.0,14
5d63ad874285a7c331884750,0.0,12
5d648d917d7dbe4bc481d3d1,0.0013468013468013469,-1
5d648ec77d7dbe4bc485ad61,0.0,1
5d637a784285a7c3317f815c,0.0,26
5d648f2e7d7dbe4bc486d89e,0.0,1
5d75152add07cce828f87544,0.09450056116722784,2
5d648e797d7dbe4bc484d153,0.009652076318742986,32
5d75152add07cce828f87521,0.12570145903479238,2
5d648cfb7d7dbe4bc47fbbb5,0.0,1
5d648efa7d7dbe4bc48641ab,0.0,43
5d6371f64285a7c3317d6d6d,0.0,-1
5d6384884285a7c331820d5e,0.0,1
5d6378794285a7c3317eff87,0.007631874298540965,1
5d648e5c7d7dbe4bc4848a58,0.0,-1
5d6490827d7dbe4bc48aa556,0.0,1
5d64900e7d7dbe4bc4894967,0.0,12
5d648f027d7dbe4bc486567c,0.00202020202020202,-1
5d648faa7d7dbe4bc4883937,0.0,37
5d6490927d7dbe4bc48ad132,0.0,64
5d63bce84285a7c3318a09d0,0.0002244668911335578,26
5d63b64c4285a7c331895593,0.0,-1
5d648f227d7dbe4bc486b597,0.0,-1
5d64905d7d7dbe4bc48a427c,0.0,37
5d6390ec4285a7c33184307a,0.0,-1
5d648f207d7dbe4bc486b023,0.0,-1
5d6490937d7dbe4bc48ad372,0.0,-1
5d75152add07cce828f874ef,0.08372615039281706,2
5d6392c94285a7c331847d28,0.0,1
5d648de77d7dbe4bc4830d55,0.0,1
5d648f387d7dbe4bc486f7c2,0.0,-1
5d6490857d7dbe4bc48aadd3,0.11851851851851852,-1
5d648f547d7dbe4bc4873da8,0.0,1
5d648dc67d7dbe4bc4828e2b,0.0,1
5d6392ce4285a7c331847d73,0.0,1
5d637cfa4285a7c331801677,0.002244668911335578,1
5d63977d4285a7c331852be9,0.0,-1
5d648d887d7dbe4bc481acfa,0.0,1
5d6377454285a7c3317e7702,0.0002244668911335578,-1
5d648f3b7d7dbe4bc486ffd1,0.0,1
5d6364254285a7c331793a5a,0.0,1
5d63b5234285a7c3318945f4,0.0,-1
5d648cf77d7dbe4bc47fb31e,0.0,-1
5d648e147d7dbe4bc4839ea7,0.0,1
5d648db27d7dbe4bc4824b4e,0.0,1
5d648fb57d7dbe4bc4885b50,0.0,-1
5d648fda7d7dbe4bc488c0b7,0.0,1
5d648eff7d7dbe4bc4864f43,0.0,12
5d63b0984285a7c33188c0b4,0.0,-1
5d63ad8d4285a7c331884771,0.0,12
5d648edc7d7dbe4bc485edfa,0.0,1
5d63948c4285a7c33184c518,0.003591470258136925,-1
5d648ccc7d7dbe4bc47effbe,0.0,1
5d648d957d7dbe4bc481e1fa,0.0008978675645342312,-1
5d638ed84285a7c33183b6ae,0.0004489337822671156,11
5d648cbe7d7dbe4bc47ecf0b,0.0,-1
5d648dbb7d7dbe4bc4826303,0.00202020202020202,-1
5d648e6a7d7dbe4bc484ac10,0.0002244668911335578,44
5d648d3b7d7dbe4bc4809f4d,0.0,-1
5d63b4fc4285a7c331893e99,0.0,18
5d648ce77d7dbe4bc47f65e6,0.0,-1
5d648fca7d7dbe4bc48898d5,0.0,-1
5d648d817d7dbe4bc481937d,0.0,-1
5d648f347d7dbe4bc486ea03,0.0047138047138047135,-1
5d648fec7d7dbe4bc488ee24,0.0,-1
5d648cb87d7dbe4bc47eb6fe,0.0,19
5d648e457d7dbe4bc4843a51,0.0006734006734006734,1
5d63ce5a4285a7c3318b6e57,0.0031425364758698093,-1
5d63689e4285a7c3317afca2,0.0,26
5d648f2b7d7dbe4bc486cfd6,0.0,1
5d648cca7d7dbe4bc47ef948,0.0024691358024691358,51
5d75152add07cce828f874c6,0.06374859708193041,2
5d63c9d04285a7c3318aef1f,0.0,-1
5d6396c44285a7c3318515ae,0.0004489337822671156,17
5d648dd47d7dbe4bc482c07c,0.012794612794612794,-1
5d648f527d7dbe4bc48738e6,0.0,-1
5d648e447d7dbe4bc4843551,0.0,-1
5d63a2e44285a7c33186a526,0.0002244668911335578,-1
5d648f317d7dbe4bc486dfc3,0.0,20
5d648d0c7d7dbe4bc47ff7d0,0.0,-1
5d648eba7d7dbe4bc4858b7c,0.0,19
5d648eb87d7dbe4bc4858414,0.0,1
5d648fe27d7dbe4bc488d36e,0.0,-1
5d648ce97d7dbe4bc47f6cfb,0.0,-1
5d639bd44285a7c33185fd82,0.004264870931537598,-1
5d63d9184285a7c3318c703e,0.0,1
5d636b464285a7c3317c2e79,0.0,-1
5d648d077d7dbe4bc47fe4b0,0.0,69
5d648eff7d7dbe4bc486505a,0.0004489337822671156,55
5d6397224285a7c33185265c,0.0,1
5d63ca8b4285a7c3318b1e31,0.0,1
5d648fc57d7dbe4bc4888ae5,0.0,11
5d648f8a7d7dbe4bc487e123,0.026262626262626262,47
5d648e257d7dbe4bc483d2ad,0.0,-1
5d64907d7d7dbe4bc48a95cf,0.0,1
5d638e544285a7c331839f33,0.0,-1
5d63b2854285a7c33188f797,0.0,-1
5d648e507d7dbe4bc48462b0,0.0,-1
5d648d3a7d7dbe4bc4809c23,0.0,4
5d6490557d7dbe4bc48a2b75,0.010101010101010102,-1
5d63d6df4285a7c3318c3cb4,0.021997755331088664,-1
5d6381034285a7c331816005,0.0,-1
5d6490547d7dbe4bc48a28cb,0.0,-1
5d648e7b7d7dbe4bc484d5b0,0.0,1
5d648e177d7dbe4bc483a997,0.0004489337822671156,-1
5d6385e54285a7c331824ba4,0.0026936026936026937,-1
5d648cf27d7dbe4bc47f9434,0.0004489337822671156,40
5d648ca27d7dbe4bc47e5f42,0.0,1
5d648c917d7dbe4bc47e1ff0,0.0,1
5d648e237d7dbe4bc483ca3d,0.019977553310886645,-1
5d648e747d7dbe4bc484c58f,0.0,12
5d648c837d7dbe4bc47de649,0.0004489337822671156,27
5d648df07d7dbe4bc4832ddb,0.0,22
5d648d787d7dbe4bc48179e7,0.0,1
5d648f4c7d7dbe4bc4872fc0,0.0,1
5d63ac334285a7c3318829c6,0.0006734006734006734,-1
5d6382184285a7c33181a658,0.0002244668911335578,-1
5d648e617d7dbe4bc4849a69,0.009652076318742986,-1
5d648da07d7dbe4bc48204f7,0.0,37
5d63900d4285a7c331841c26,0.006734006734006734,-1
5d648eb47d7dbe4bc485765c,0.0,-1
5d648f177d7dbe4bc486923c,0.0,7
5d75152add07cce828f875f1,0.07789001122334456,2
5d63c75a4285a7c3318ab895,0.0,48
5d648e457d7dbe4bc4843a89,0.0006734006734006734,12
5d648f417d7dbe4bc48710ae,0.0,12
5d6490097d7dbe4bc4893cd3,0.0,1
5d648cb87d7dbe4bc47eb688,0.0,1
5d648f7d7d7dbe4bc487bf72,0.0,-1
5d648c8d7d7dbe4bc47e0e16,0.0,11
5d648ea07d7dbe4bc4854570,0.0,11
5d648eb17d7dbe4bc4856c76,0.0,65
5d6376814285a7c3317e414b,0.0,1
5d6490507d7dbe4bc48a1ded,0.0029180695847362513,1
5d6490637d7dbe4bc48a4ea4,0.0024691358024691358,-1
5d648d7a7d7dbe4bc4817fc4,0.0008978675645342312,-1
5d63a5d24285a7c33186f54a,0.0004489337822671156,1
5d63c2c44285a7c3318a64f2,0.0006734006734006734,-1
5d648ed87d7dbe4bc485dff6,0.0,65
5d648fcc7d7dbe4bc4889d31,0.0,-1
5d648f0d7d7dbe4bc48677b7,0.0,-1
5d648fe77d7dbe4bc488e254,0.0,-1
5d63b4b94285a7c33189392d,0.0,25
5d636ef64285a7c3317cf190,0.011672278338945005,-1
5d6490987d7dbe4bc48ae085,0.0002244668911335578,-1
5d648e507d7dbe4bc48463d2,0.0004489337822671156,1
5d648eb47d7dbe4bc48574df,0.0,60
5d63bde84285a7c3318a179a,0.015039281705948373,-1
5d648d9c7d7dbe4bc481f858,0.0006734006734006734,-1
5d63bc5f4285a7c33189ff00,0.0,21
5d64907d7d7dbe4bc48a95d3,0.0004489337822671156,1
5d648fa37d7dbe4bc4882476,0.0,6
5d6398464285a7c331854bcc,0.0002244668911335578,12
5d6490257d7dbe4bc4898246,0.0,-1
5d648f457d7dbe4bc4871a9d,0.0,1
5d648e067d7dbe4bc4836f62,0.0,1
5d648e567d7dbe4bc4847593,0.0,-1
5d63b6264285a7c3318950b8,0.0,-1
5d75152add07cce828f87527,0.03052749719416386,2
5d6361dd4285a7c33177c620,0.0002244668911335578,22
5d63d06e4285a7c3318b823f,0.0,-1
5d648d337d7dbe4bc48086fb,0.0002244668911335578,1
5d648eb17d7dbe4bc4856e9e,0.0004489337822671156,1
5d648d567d7dbe4bc4810461,0.0,-1
5d75152add07cce828f87513,0.032996632996632996,2
5d637a984285a7c3317f8e69,0.0,1
5d63b4664285a7c3318931a5,0.0,1
5d6385c04285a7c3318246ae,0.0,1
5d6386b64285a7c331825c94,0.0,-1
5d648c6f7d7dbe4bc47d8cc2,0.0,1
5d63c8e74285a7c3318acdcf,0.0053872053872053875,-1
5d648edf7d7dbe4bc485f6c3,0.0,-1
5d648d387d7dbe4bc4809445,0.0004489337822671156,-1
5d638ed24285a7c33183b68b,0.0002244668911335578,19
5d63c7b84285a7c3318ac048,0.0,1
5d6385df4285a7c331824b35,0.019304152637485972,-1
5d63b4a74285a7c331893842,0.0026936026936026937,-1
5d6383274285a7c33181cb9f,0.0008978675645342312,-1
5d638ef54285a7c33183c4e4,0.0015712682379349046,-1
5d6385494285a7c331822c5a,0.0,41
5d64904b7d7dbe4bc48a0cdd,0.01324354657687991,18
5d648eb37d7dbe4bc4857350,0.0002244668911335578,-1
5d648f517d7dbe4bc48736d6,0.0002244668911335578,22
5d648e767d7dbe4bc484c9f1,0.004264870931537598,-1
5d6395ae4285a7c33184f4c0,0.0,-1
5d648f657d7dbe4bc487771c,0.0,19
5d6373694285a7c3317d8162,0.002244668911335578,-1
5d638cd14285a7c331837854,0.0,-1
5d648c977d7dbe4bc47e34b0,0.0,65
5d648cd07d7dbe4bc47f0c03,0.0002244668911335578,9
5d648fcb7d7dbe4bc488997a,0.0,1
5d75152add07cce828f87545,0.09719416386083053,2
5d639a2d4285a7c3318585de,0.0,1
5d648f097d7dbe4bc4866d36,0.001122334455667789,-1
5d648ecf7d7dbe4bc485c68f,0.0,-1
5d75152add07cce828f8757b,0.08103254769921436,2
5d63a06b4285a7c331865990,0.0006734006734006734,-1
5d648d137d7dbe4bc4800f17,0.001122334455667789,-1
5d6352e3ea309cc86a3de7ce,0.0004489337822671156,-1
5d63859d4285a7c331823e53,0.0,-1
5d648e227d7dbe4bc483c8f8,0.0006734006734006734,-1
5d648c757d7dbe4bc47da21e,0.016610549943883276,-1
5d6366754285a7c3317a2a85,0.00920314253647587,-1
5d63ac8e4285a7c33188315e,0.0,1
5d6362014285a7c33177d65d,0.0,-1
5d648f8a7d7dbe4bc487e02d,0.0006734006734006734,-1
5d648ea37d7dbe4bc4854acb,0.0,1
5d648e807d7dbe4bc484e0d6,0.0,5
5d63cfb14285a7c3318b78d5,0.0,1
5d64909a7d7dbe4bc48ae571,0.0,-1
5d6355faea309cc86a3e3152,0.0004489337822671156,-1
5d648e767d7dbe4bc484caa5,0.0,-1
5d648eb87d7dbe4bc4858607,0.0017957351290684624,-1
5d6370dd4285a7c3317d5c58,0.003591470258136925,-1
5d648e167d7dbe4bc483a7c4,0.0,1
5d648f767d7dbe4bc487aa68,0.0,-1
5d648e4d7d7dbe4bc484587c,0.0008978675645342312,7
5d648ee47d7dbe4bc48604d8,0.0,-1
5d648f1d7d7dbe4bc486a818,0.0,12
5d63b6774285a7c33189573c,0.003367003367003367,-1
5d648cbc7d7dbe4bc47ec52f,0.0,46
5d648eb97d7dbe4bc4858747,0.0006734006734006734,1
5d648e5c7d7dbe4bc4848983,0.0,1
5d63ced04285a7c3318b718d,0.0,28
5d6373e74285a7c3317d8ebd,0.0,-1
5d63c15a4285a7c3318a4dca,0.0,-1
5d648df67d7dbe4bc4833b8f,0.0002244668911335578,28
5d648d787d7dbe4bc48179ef,0.008305274971941638,-1
5d648eb47d7dbe4bc4857723,0.0006734006734006734,26
5d648dbf7d7dbe4bc482745a,0.0,1
5d63b7e94285a7c331898218,0.0,-1
5d6391124285a7c331843468,0.0017957351290684624,3
5d648d8c7d7dbe4bc481bd75,0.0,1
5d648f467d7dbe4bc4871cad,0.0,1
5d648fc77d7dbe4bc4888e95,0.0015712682379349046,-1
5d648ea07d7dbe4bc485445e,0.0,12
5d648f927d7dbe4bc487f37d,0.0,1
5d6490177d7dbe4bc4896118,0.0,1
5d648e747d7dbe4bc484c501,0.0002244668911335578,1
5d6393424285a7c331848e5f,0.0,1
5d648f5b7d7dbe4bc487548d,0.0,1
5d648ef97d7dbe4bc4863ef6,0.0,46
5d648e377d7dbe4bc484041c,0.0006734006734006734,-1
5d639ee44285a7c3318637cc,0.0004489337822671156,-1
5d648f3b7d7dbe4bc486fde9,0.00404040404040404,-1
5d6490097d7dbe4bc4893af0,0.0,11
5d648f737d7dbe4bc487a2a3,0.0,1
5d6490327d7dbe4bc4899f71,0.0031425364758698093,11
5d648f407d7dbe4bc4870d61,0.0,1
5d6393534285a7c3318492b3,0.0,1
5d648d867d7dbe4bc481a4fa,0.0,12
5d648d057d7dbe4bc47fe01a,0.0006734006734006734,-1
5d648fd87d7dbe4bc488bc2e,0.0,1
5d648f2d7d7dbe4bc486d4d8,0.0,-1
5d648ce67d7dbe4bc47f6445,0.0017957351290684624,-1
5d63ca1a4285a7c3318b09a7,0.0,7
5d648e387d7dbe4bc48409d6,0.001122334455667789,-1
5d63cf384285a7c3318b74f5,0.0,12
5d648d7c7d7dbe4bc4818473,0.0015712682379349046,-1
5d648c6f7d7dbe4bc47d8c77,0.0,-1
5d648e997d7dbe4bc4852cb5,0.0,58
5d648ecb7d7dbe4bc485b81e,0.0,-1
5d6490737d7dbe4bc48a795b,0.0,-1
5d63cb554285a7c3318b38a6,0.0,1
5d6373ed4285a7c3317d8ee7,0.0051627384960718295,-1
5d63d2284285a7c3318ba1c9,0.0,9
5d648ca17d7dbe4bc47e5a28,0.0006734006734006734,-1
5d648e167d7dbe4bc483a755,0.0,1
5d64901f7d7dbe4bc4897566,0.0002244668911335578,-1
5d648cdc7d7dbe4bc47f3c0e,0.0002244668911335578,-1
5d6490277d7dbe4bc4898609,0.0004489337822671156,-1
5d648d5d7d7dbe4bc4811e81,0.0,-1
5d648e277d7dbe4bc483d7dc,0.0,1
5d648d3f7d7dbe4bc480ae9e,0.0013468013468013469,-1
5d64905b7d7dbe4bc48a3e7f,0.0,-1
5d648f677d7dbe4bc4877c99,0.0,-1
5d648e6d7d7dbe4bc484b3c7,0.0,-1
5d648fb97d7dbe4bc48864ec,0.0,21
5d648e857d7dbe4bc484f010,0.0,70
5d637f8d4285a7c33180ef5e,0.006734006734006734,-1
5d63ae284285a7c331885522,0.0002244668911335578,1
5d6391e24285a7c331846389,0.0,-1
5d6490677d7dbe4bc48a57d9,0.0006734006734006734,-1
5d639b614285a7c33185cf75,0.0013468013468013469,1
5d648c8e7d7dbe4bc47e11fa,0.015039281705948373,-1
5d648ccc7d7dbe4bc47eff4c,0.0004489337822671156,-1
5d648faa7d7dbe4bc4883925,0.0,-1
5d63af554285a7c3318885eb,0.0002244668911335578,36
5d648cc07d7dbe4bc47ed2c7,0.0004489337822671156,26
5d648ccf7d7dbe4bc47f0b04,0.0006734006734006734,-1
